shotDistance,shotAngle,is_rebound,goal
11.1803398875,-63.4349488229,1,0
43.1856457634,-47.8155566842,0,0
24.8394846967,49.8990924538,0,1
43.1856457634,-42.1844433158,0,0
35.6931365951,11.309932474,0,0
60.207972894,41.6335393366,0,0
52.7730992078,9.81930063876,0,0
38.2099463491,47.1210963967,0,0
16.1245154966,7.1250163489,0,0
51.6236379966,-31.5347919052,0,0
49.2036584006,52.4314079712,0,0
33.8378486314,-55.8403054543,0,0
18.4390889146,-40.601294645,0,0
33.6154726279,-30.3791260114,0,0
38.6264158317,-21.2505055071,0,0
20.8086520467,-35.2175929682,0,0
44.3846820423,-14.3493320429,0,0
38.3275357935,-15.1240073083,0,0
37.8021163429,37.4761795614,0,0
73.5527021937,-7.02839623895,0,0
20.0249843945,87.1375947739,0,0
39.2173431023,19.3589941757,0,0
41.1825205639,29.0546040991,0,0
26.6270539114,34.2868769772,0,0
31.8904374382,-48.8140748343,0,0
43.0,0.0,0,0
41.7252920901,-45.9710219311,0,1
35.8468966579,-67.0112831979,0,0
27.0185121722,-38.9909940425,0,0
49.3659801888,-6.98105740683,0,0
20.6155281281,75.9637565321,0,0
7.81024967591,-39.8055710923,0,0
27.2029410175,-53.9726266149,0,0
5.83095189485,30.9637565321,0,1
6.0827625303,-80.537677792,0,0
12.1655250606,-80.537677792,1,0
32.3109888428,-21.8014094864,0,1
34.6554469023,43.8308606721,0,0
30.8058436015,76.8659776936,0,0
93.5200513259,-24.6467708519,0,0
45.5411901469,19.2306723757,0,0
6.0,0.0,1,0
90.4765162901,-20.0372101692,0,0
35.8050275799,-54.0902769208,0,0
22.1359436212,-18.4349488229,0,0
61.2943716829,-5.61758059013,0,0
22.2036033112,-7.76516601843,0,1
48.8262224629,-55.0079798014,0,0
67.7421582178,-31.1088088285,0,0
59.4053869611,36.0982839671,0,0
63.0634601017,27.3777027713,0,0
14.5602197786,-15.9453959009,0,0
31.4006369362,52.7651660184,0,0
44.2944691807,-28.300755766,0,0
18.3575597507,-29.3577535428,0,0
70.7106781187,-28.7397952917,0,0
20.5182845287,46.9749340109,0,1
29.6816441593,32.6192430712,0,0
8.0622577483,-7.1250163489,0,0
12.1655250606,-9.46232220803,0,0
79.4040301244,31.0875053235,0,0
37.8549864615,-12.2004687274,0,0
61.2045749924,4.6858998395,0,0
35.3836120259,-47.2906100426,0,0
51.6236379966,-21.595310449,0,0
34.6554469023,46.1691393279,0,0
36.6742416418,25.8663567941,0,0
18.6010752377,-36.2538377374,0,1
58.0517010948,-42.2072976343,0,0
10.4403065089,-16.699244234,0,0
92.6984358013,20.1943342452,0,0
53.9351462406,10.6849124,0,0
11.1803398875,26.5650511771,0,0
16.6433169771,32.7352262721,0,0
10.8166538264,-56.309932474,0,0
6.40312423743,-51.3401917459,0,0
60.415229868,12.4259428654,0,0
24.0,0.0,0,0
25.0599281723,28.610459666,0,0
47.0956473573,-3.65222278031,0,0
55.2268050859,-5.19442890773,0,0
18.3847763109,-67.619864948,0,0
13.0,-67.380135052,1,0
41.2310562562,-67.1663458221,0,0
8.54400374532,-69.4439547804,0,0
14.3178210633,12.094757077,0,0
33.8378486314,34.1596945457,0,0
13.6014705087,72.8972710309,1,0
49.6487663492,-34.3302171955,0,0
55.3263047745,-6.22582906443,0,0
41.6173040934,35.2175929682,0,0
46.0977222865,-49.398705355,0,0
33.2415402772,6.91122711902,0,0
20.2237484162,-8.53076560995,0,0
25.0599281723,-28.610459666,0,0
8.0622577483,-29.7448812969,0,0
45.8802789878,-16.460014812,0,0
43.0116263352,1.33221985387,0,0
35.77708764,-26.5650511771,0,0
44.821869662,-51.3401917459,0,0
35.3553390593,45.0,0,0
67.5351760196,-27.3238913013,0,0
51.7880295049,10.0079798014,0,0
15.0,36.8698976458,0,0
24.1867732449,-60.2551187031,0,0
29.2745623366,82.146686698,0,0
48.2700735446,-50.0424510692,0,0
62.4259561401,35.2175929682,0,0
49.6588360717,25.0168934781,0,0
32.8937684068,70.4633450619,0,0
24.0208242989,2.38594403039,0,0
65.2993108693,27.3498757801,0,0
40.0,36.8698976458,0,0
57.2013985843,36.4692343901,0,0
21.3775583264,-10.7842978676,0,0
36.8781778292,-12.5288077092,0,0
62.2414652784,23.6820877245,0,0
17.0293863659,3.36646066343,0,1
31.304951685,26.5650511771,0,0
54.4058820349,36.0273733851,0,0
27.2946881279,81.5730309785,0,0
49.9299509313,-32.7352262721,0,0
11.401754251,-15.2551187031,0,0
84.528101836,25.9587692616,0,0
25.3179778023,-9.09027692082,0,0
40.3608721412,-48.0127875042,0,0
24.0416305603,73.0724869359,0,0
49.4772675074,-14.0362434679,0,0
35.3553390593,-61.2602047083,0,0
80.3243425121,18.8860873697,0,0
32.7566787083,12.3390872783,0,0
28.6006992922,-53.5307656099,0,0
16.6433169771,57.2647737279,0,0
5.83095189485,59.0362434679,0,1
48.795491595,-44.1696845137,0,0
31.064449134,56.8214883406,0,0
67.082039325,26.5650511771,0,0
25.079872408,23.498565676,0,0
11.1803398875,26.5650511771,1,0
52.1536192416,4.398705355,0,0
21.0950231097,-58.5704343852,0,0
49.9799959984,19.8851651139,0,0
65.6048778674,-37.5685920288,0,0
32.0156211872,75.5297058999,0,0
26.8700576851,45.0,0,0
15.0332963784,3.81407483429,0,0
41.5932686862,-62.8188889145,0,0
20.1246117975,-63.4349488229,0,0
6.32455532034,18.4349488229,1,0
40.3112887415,29.7448812969,0,0
37.1079506306,14.0362434679,0,0
67.5351760196,27.3238913013,0,0
7.07106781187,8.13010235416,0,0
88.1419309977,3.25194560036,0,0
23.0217288664,-55.6196552762,0,0
34.6554469023,-46.1691393279,0,0
30.3644529014,17.2414593989,0,1
11.1803398875,26.5650511771,0,0
34.4818792991,-29.5387822596,0,0
7.28010988928,-15.9453959009,0,1
9.21954445729,-40.601294645,0,0
6.0827625303,9.46232220803,0,0
8.24621125124,14.0362434679,0,0
6.32455532034,-18.4349488229,1,0
4.24264068712,-45.0,1,1
18.0277563773,3.17983011986,0,0
9.21954445729,-40.601294645,1,1
8.0622577483,-7.1250163489,0,0
94.7048045244,-21.6890649646,0,0
42.1900462195,58.5704343852,0,0
63.6317530797,-30.191622961,0,0
6.0,0.0,0,0
5.83095189485,30.9637565321,1,0
29.0688837075,-40.8150838749,0,0
9.21954445729,12.5288077092,0,0
67.5351760196,-27.3238913013,0,0
53.2353266168,-28.009176708,0,0
37.4432904537,34.1144729453,0,0
8.0622577483,-7.1250163489,0,0
8.94427191,-63.4349488229,0,0
7.07106781187,8.13010235416,1,0
5.09901951359,-11.309932474,1,0
18.3847763109,-67.619864948,0,0
36.4965751818,-9.46232220803,0,0
19.2093727123,-51.3401917459,0,0
13.6014705087,-72.8972710309,0,0
28.4253408071,50.7105931375,0,0
46.6154480832,54.605204155,0,0
18.0277563773,3.17983011986,0,0
32.3109888428,21.8014094864,0,0
7.21110255093,33.690067526,0,0
6.40312423743,38.6598082541,1,0
15.0,-36.8698976458,0,0
18.4390889146,49.398705355,0,0
33.6154726279,-59.6208739886,0,0
65.0,-36.8698976458,0,0
14.5602197786,-74.0546040991,0,0
9.43398113206,-57.9946167919,1,0
31.5753068077,79.0459373566,0,0
86.9770084563,19.4765754989,0,0
60.207972894,41.6335393366,0,0
14.2126704036,50.7105931375,0,1
26.0,0.0,0,0
8.0622577483,82.8749836511,0,0
4.12310562562,-14.0362434679,0,1
40.3608721412,41.9872124958,0,0
88.323269867,15.7671825425,0,0
51.4781507049,24.0754982551,0,0
31.064449134,3.69138598645,0,0
29.7321374946,42.2736890061,0,0
39.3573373083,62.7838884427,0,0
40.3112887415,7.1250163489,0,0
61.5873363607,-32.3998401739,0,0
6.32455532034,71.5650511771,1,0
9.48683298051,71.5650511771,0,0
42.0,0.0,0,0
95.8540557306,-23.3555648593,0,0
56.8858506133,10.1246716554,0,0
45.9673797382,-44.1185960034,0,0
51.4003891036,-52.907162703,0,0
88.955044826,8.40337109056,0,0
12.5299640861,-61.389540334,0,0
46.1410879802,60.1010981614,0,0
52.1536192416,-32.4711922908,0,0
30.4795013083,48.9909130984,0,0
9.21954445729,-12.5288077092,0,0
33.0605505096,-3.46822925892,0,0
9.43398113206,-32.0053832081,1,0
31.7804971641,-12.7243556854,0,0
43.6004587132,-36.6070748126,0,0
40.3608721412,48.0127875042,0,0
32.7566787083,-31.2637316944,0,0
38.9486841883,-29.1974860461,0,0
25.0,36.8698976458,0,1
34.0147027034,-65.6954507341,0,0
47.7074417675,33.0238675558,0,0
7.28010988928,15.9453959009,0,0
14.8660687473,-70.3461759419,0,0
27.8567765544,-21.0375110254,0,1
3.60555127546,-56.309932474,0,0
43.382023927,-64.0256060376,0,0
28.1780056072,27.4744316263,0,0
17.691806013,47.2906100426,0,0
41.0,12.6803834918,0,0
46.0977222865,24.3410899367,0,0
14.7648230602,-28.300755766,0,0
45.6946386352,-66.8014094864,0,0
6.32455532034,71.5650511771,0,0
25.4558441227,-45.0,0,0
24.1867732449,29.7448812969,0,0
33.8378486314,-34.1596945457,0,0
57.6888204074,-33.690067526,1,0
20.6155281281,-22.8336541779,0,0
55.4616984954,25.6410058243,0,0
17.1172427686,-6.70983680776,0,0
52.7730992078,9.81930063876,0,0
41.2310562562,-22.8336541779,0,0
7.28010988928,-15.9453959009,1,0
10.0,36.8698976458,0,0
47.0106370942,-1.21887523513,0,0
11.1803398875,10.3048464688,0,0
18.2482875909,-80.537677792,0,0
8.0622577483,7.1250163489,0,0
31.1126983722,-45.0,0,0
50.9901951359,-11.309932474,0,0
22.360679775,79.6951535312,0,0
7.28010988928,-74.0546040991,1,0
6.7082039325,-63.4349488229,1,0
14.2126704036,50.7105931375,0,0
45.2216762184,-18.0342855671,0,0
26.6833281283,12.9946167919,0,0
14.1421356237,-8.13010235416,0,0
49.3659801888,-6.98105740683,0,0
6.0,0.0,0,0
47.0,0.0,0,0
16.0312195419,3.576334375,0,0
54.7448627727,-9.46232220803,0,0
48.5489443758,32.3806777066,0,0
41.2310562562,50.9061411138,0,0
25.4558441227,45.0,0,0
13.6014705087,72.8972710309,0,0
23.0867927612,72.3498757801,0,0
29.6984848098,45.0,0,0
27.7848879789,30.2564371635,0,1
31.8276609257,43.7269699799,0,0
55.3172667438,-12.5288077092,0,0
9.21954445729,40.601294645,1,0
5.83095189485,30.9637565321,0,0
13.3416640641,-12.9946167919,1,1
43.3243580449,-18.8531587644,0,0
40.7062648741,-27.8240963843,0,0
6.32455532034,18.4349488229,0,0
8.0622577483,-60.2551187031,1,1
5.09901951359,-11.309932474,0,0
4.472135955,-26.5650511771,1,0
34.7850542619,71.5650511771,0,0
43.0116263352,1.33221985387,0,0
34.0147027034,-1.6846843179,0,0
10.295630141,29.0546040991,0,0
34.4818792991,-29.5387822596,0,0
43.8634243989,46.847610266,0,0
12.0830459736,-24.4439547804,0,0
35.3553390593,8.13010235416,0,1
6.40312423743,-51.3401917459,0,0
19.7230829233,-30.4655449195,0,0
11.401754251,74.7448812969,1,0
10.0,-36.8698976458,0,0
43.2781700168,-40.3141001605,0,0
69.1158447825,31.3902681042,0,0
11.1803398875,-79.6951535312,0,0
60.2162768693,-35.537677792,0,0
39.8120584748,-64.7222777644,0,0
53.1507290637,-4.31602751987,0,0
43.8634243989,-43.152389734,0,0
37.6430604494,50.38931176,0,0
35.8468966579,-22.9887168021,0,0
34.4818792991,29.5387822596,0,0
28.231188427,67.0678995624,0,0
67.4166151627,32.2756443146,0,0
68.0955211449,29.9536081678,0,0
30.5286750449,-31.6075022462,0,0
38.0788655293,66.8014094864,0,0
61.2943716829,33.690067526,0,0
30.8058436015,54.2461127456,0,0
7.28010988928,-15.9453959009,0,0
9.05538513814,-6.34019174591,0,0
38.9486841883,-29.1974860461,0,0
8.0622577483,7.1250163489,0,0
55.7853027239,-14.5344550805,0,0
8.0622577483,7.1250163489,0,0
17.88854382,26.5650511771,0,0
18.0277563773,-19.4400348282,0,0
6.0827625303,-80.537677792,0,0
60.9015599143,29.5114985571,0,0
57.4543296889,-31.4768393496,0,0
39.6232255123,42.9545915111,0,0
68.5054742338,-33.690067526,0,0
13.8924439894,-30.2564371635,0,0
34.1760149813,20.5560452196,0,0
33.0151480384,35.1341930569,0,0
50.3289181286,-20.9557767306,0,0
38.0131556175,54.6375381129,0,0
37.5765884561,25.2011236455,0,0
37.3363094052,69.6235647862,0,0
22.803508502,37.8749836511,0,0
60.415229868,12.4259428654,0,0
9.89949493661,45.0,0,1
6.40312423743,38.6598082541,0,0
5.38516480713,-68.1985905136,1,0
55.3263047745,6.22582906443,0,0
17.4642491966,-23.6293777307,0,0
55.7314991724,9.2933085994,0,0
18.2482875909,-9.46232220803,0,0
33.4215499341,38.9275435928,0,0
55.9016994375,26.5650511771,0,0
6.32455532034,-71.5650511771,0,0
69.0796641567,-22.1094483438,0,0
23.8537208838,33.0238675558,0,0
11.0453610172,84.8055710923,1,0
13.4536240471,41.9872124958,0,0
8.0622577483,-29.7448812969,0,0
19.4164878389,11.8886580396,0,0
34.7131099154,-48.5035316448,0,1
28.2842712475,45.0,0,0
41.7731971484,-42.0891621738,0,0
32.2490309932,-29.7448812969,0,0
10.6301458127,-48.8140748343,0,0
26.4196896272,-29.4758890032,0,0
38.9101529167,-25.9065079995,0,0
7.21110255093,-56.309932474,0,0
19.4164878389,55.4914770123,1,0
13.0,67.380135052,0,0
38.9486841883,-41.8778695379,0,0
88.1419309977,-3.25194560036,0,0
69.4046107978,36.2094568172,0,0
9.05538513814,-83.6598082541,0,0
39.2045915678,-37.7468053873,0,0
7.07106781187,-8.13010235416,0,0
6.40312423743,38.6598082541,1,1
17.0,-28.0724869359,0,1
9.43398113206,-57.9946167919,0,0
49.578221025,-41.7295120768,0,0
44.5533388199,9.03948280336,0,0
40.3112887415,43.9949139947,0,0
50.9901951359,25.5599651718,0,0
22.825424421,-28.810793743,0,0
38.8973006776,43.958373324,0,0
18.2482875909,9.46232220803,0,0
21.2132034356,-81.8698976458,0,0
42.0119030752,38.2338251774,0,0
48.795491595,44.1696845137,0,1
45.8802789878,16.460014812,0,0
39.2045915678,-52.2531946127,0,0
9.43398113206,-57.9946167919,1,0
65.2150289427,-35.6398091981,0,0
32.7566787083,-31.2637316944,0,0
8.60232526704,35.537677792,0,0
71.0211236183,32.3474434994,0,0
57.2013985843,-36.4692343901,0,0
31.7804971641,12.7243556854,0,0
18.6010752377,-36.2538377374,0,0
7.07106781187,8.13010235416,0,0
10.7703296143,21.8014094864,1,0
45.8911756223,11.309932474,0,0
36.7967389859,-42.7974018382,0,0
64.6606526413,31.7236029577,0,0
35.5105618091,9.7275785514,0,0
25.9615099715,-74.3577535428,0,0
21.400934559,-52.5946433686,0,0
27.7308492477,-25.6410058243,0,0
34.3656805549,8.36588612403,0,0
47.1699056603,-21.1247191461,0,0
5.0,0.0,0,0
24.0831891576,-48.3664606634,0,0
34.7131099154,11.6336339989,0,0
15.6524758425,-26.5650511771,0,0
11.401754251,74.7448812969,1,0
13.6014705087,72.8972710309,0,0
10.6301458127,48.8140748343,0,0
57.9396237475,-21.2505055071,0,0
40.0,0.0,0,0
20.6155281281,-22.8336541779,0,0
44.0454310911,39.4724598483,0,0
20.6155281281,67.1663458221,0,0
47.4130783645,27.6459753637,0,0
68.4762732631,28.810793743,0,0
19.7230829233,-59.5344550805,0,0
41.7252920901,-45.9710219311,0,0
28.6530975638,60.7511736635,0,0
3.60555127546,-33.690067526,1,0
20.2237484162,81.4692343901,0,0
52.172789843,-12.1714582086,0,0
39.0512483795,-39.8055710923,0,0
10.6301458127,-48.8140748343,0,0
25.5538646784,-59.4207731275,0,1
25.079872408,66.501434324,0,0
48.9182992345,40.8553762589,0,0
44.598206242,-42.2736890061,0,0
8.0622577483,-82.8749836511,1,0
55.2268050859,5.19442890773,0,0
28.4604989415,-18.4349488229,0,0
31.384709653,30.6506679571,0,0
70.6116137756,12.2647737279,0,0
7.28010988928,74.0546040991,0,0
41.6173040934,-35.2175929682,0,0
61.0737259384,39.6854543301,0,0
48.5489443758,-32.3806777066,0,0
11.401754251,-37.8749836511,0,0
28.319604517,-42.1375947739,0,1
15.1327459504,7.59464336859,0,0
55.2268050859,-47.9356734464,0,0
48.7647413609,28.1416012323,0,0
55.542776308,23.3340412767,0,0
9.21954445729,49.398705355,0,0
53.2259335287,-25.6021875514,0,0
68.0073525437,-36.0273733851,0,0
42.4381903478,-55.5610106912,0,0
26.8700576851,-45.0,0,0
30.6757233004,19.0256060376,0,1
56.2938717802,-12.3080158174,0,0
29.9666481275,-25.7099537808,0,0
33.9705755029,42.6140559696,0,0
31.0483493925,-14.9314171781,0,0
7.07106781187,45.0,0,0
55.4707129934,-27.9509690279,0,0
58.137767415,-26.5650511771,0,0
10.8166538264,-56.309932474,1,0
64.4127316608,-27.7585406011,0,0
51.6236379966,-8.91492695715,0,0
31.0,0.0,0,0
27.0185121722,-38.9909940425,0,0
26.4007575649,-65.3764352138,0,0
27.892651362,-75.4655449195,0,0
58.6941223633,13.799485396,0,0
15.1327459504,-82.4053566314,0,0
29.7321374946,70.3461759419,0,0
40.3112887415,29.7448812969,0,0
65.4369925959,38.7965520983,0,0
10.6301458127,-41.1859251657,0,0
60.827625303,9.46232220803,0,0
39.0512483795,-39.8055710923,0,0
28.0178514522,34.824489157,0,0
60.7289058028,-17.2414593989,0,0
30.4138126515,-9.46232220803,0,0
8.60232526704,-54.462322208,0,0
46.4004310325,37.1168606833,0,0
24.1867732449,-29.7448812969,0,1
26.9258240357,31.3286928678,0,0
54.4518135602,-45.7440592029,0,0
47.0106370942,1.21887523513,0,1
37.8021163429,37.4761795614,0,0
40.162171256,18.8860873697,0,0
64.8999229584,33.690067526,0,0
36.6878726557,-17.4471884233,0,0
56.8506816142,39.2894068625,0,0
59.6657355607,13.5704343852,0,0
71.5611626513,-33.0238675558,0,0
66.6108099335,35.8376529543,0,0
51.4003891036,-37.092837297,0,0
9.05538513814,-6.34019174591,0,0
50.9901951359,-41.8201698801,0,0
51.4198405287,13.4957332808,0,0
22.4722050542,-69.1455419604,0,0
41.9761837236,-12.3807569288,0,0
56.7538544947,14.281095736,0,0
48.0104155366,-54.3235917781,0,0
13.4536240471,41.9872124958,0,0
47.0744091838,-12.2647737279,0,0
20.3960780544,-11.309932474,0,0
48.6621002424,9.46232220803,0,0
45.1884941108,-24.8636965718,0,0
36.4005494464,-37.1847064532,0,0
7.28010988928,15.9453959009,0,0
35.5105618091,57.6525565006,0,0
57.008771255,1.00508600525,0,0
39.1152144312,-32.4711922908,0,0
13.8924439894,59.7435628365,0,0
52.7730992078,27.0505970071,1,0
19.1049731745,47.1210963967,0,0
59.6657355607,39.559667969,0,0
26.9072480941,48.0127875042,0,0
22.8473193176,-66.8014094864,0,0
37.4432904537,34.1144729453,0,0
59.0,0.0,0,0
56.5685424949,45.0,0,0
25.7099202644,-13.4957332808,0,1
68.2641926635,31.8274465767,0,0
95.7548954362,-24.6915581635,0,0
47.0106370942,23.8387401832,0,0
73.0616178304,2.35329686611,0,0
22.5610283454,-12.8042660653,0,0
44.7772263545,66.297354049,0,0
92.0489000477,-17.0569655766,0,0
18.0277563773,19.4400348282,0,0
70.3278038901,29.8459319497,0,0
10.1980390272,11.309932474,0,0
16.4012194669,37.5685920288,1,0
47.539457296,-14.6208739886,0,0
33.1360830516,84.8055710923,0,0
9.21954445729,12.5288077092,0,1
24.0416305603,16.9275130641,0,0
63.6317530797,-30.191622961,0,0
48.0208288142,-31.3730051401,0,0
43.2781700168,-40.3141001605,0,0
45.4532727095,-39.6441749571,0,0
56.8858506133,10.1246716554,0,0
43.0464865001,59.2645122981,0,0
9.43398113206,57.9946167919,0,0
68.8186021363,35.537677792,0,0
57.1401785086,32.8557219504,0,0
49.3963561409,-31.7594800848,0,0
24.4131112315,55.0079798014,0,0
61.0,-10.3888578155,0,0
32.4499614792,-33.690067526,0,0
9.21954445729,-12.5288077092,0,0
28.0178514522,-34.824489157,0,1
44.6542271235,34.0459373566,0,0
66.7308024828,-29.6383836882,0,0
55.1543289326,45.0,0,0
66.8505796534,34.6409475119,0,0
8.54400374532,20.5560452196,0,0
4.472135955,26.5650511771,1,1
83.258633186,-24.1022345012,0,0
21.9317121995,-65.772254682,0,0
19.2093727123,51.3401917459,0,1
17.691806013,-47.2906100426,0,1
49.244289009,-23.9624889746,0,0
37.483329628,46.0809241867,0,0
11.1803398875,26.5650511771,0,0
12.0415945788,-4.76364169073,0,0
14.8660687473,19.6538240581,0,1
41.7731971484,-47.9108378262,0,0
11.7046999107,-70.0168934781,0,0
30.083217913,-21.4477363271,0,0
10.0,-36.8698976458,1,0
30.083217913,21.4477363271,0,0
15.8113883008,-55.3048464688,0,0
54.8178802947,-38.3333401091,0,0
24.5967477525,63.4349488229,0,0
40.718546143,24.6768631703,0,0
39.0128184063,1.46880071439,0,0
47.4236228055,24.9439052634,0,0
21.2132034356,8.13010235416,0,0
31.1126983722,-45.0,0,0
30.4138126515,27.4075754378,0,0
28.0178514522,-55.175510843,0,0
6.0827625303,9.46232220803,1,0
36.0555127546,33.690067526,0,0
37.4432904537,34.1144729453,0,0
10.6301458127,48.8140748343,0,0
40.0249921924,-12.9946167919,0,0
29.0688837075,-49.1849161251,0,0
48.5489443758,-57.6193222934,0,0
15.2315462117,23.1985905136,0,0
23.7065391823,-27.6459753637,0,1
10.4403065089,-16.699244234,0,0
13.0,0.0,0,0
68.5054742338,33.690067526,0,0
16.2788205961,-42.510447078,0,0
22.0907220344,5.19442890773,0,0
27.0739727414,-4.23639479906,0,0
59.8080262172,20.5560452196,0,0
14.4222051019,33.690067526,0,0
12.2065556157,34.9920201986,1,0
56.0892146495,-11.309932474,0,0
57.5673518585,-17.1759036157,0,0
19.7989898732,-45.0,0,0
57.2188780037,5.01311375504,0,0
41.629316593,-65.8977654988,0,0
26.9258240357,-15.0684881595,0,0
78.8479549513,-15.4463163677,0,0
66.211781429,25.0168934781,0,0
69.89277502,33.917430537,0,0
64.1404708433,30.9637565321,0,0
71.1969100453,29.4454287299,0,0
37.0,-18.9246444161,0,0
61.2209114601,38.3674853849,0,0
45.7055795281,10.0805979875,0,0
52.9244744896,22.2034785321,0,0
31.6227766017,-18.4349488229,0,0
33.2415402772,-43.7811247649,0,0
40.8044115262,-36.0273733851,0,0
46.4865571967,18.8247100182,0,0
42.7551166529,-10.7842978676,0,0
25.9615099715,74.3577535428,1,0
61.611687203,-35.7538872544,1,0
7.28010988928,15.9453959009,0,0
11.1803398875,10.3048464688,1,0
29.6141857899,-11.6893691754,0,0
15.6524758425,-26.5650511771,0,0
35.1140997322,19.9831065219,0,0
13.152946438,-8.74616226256,1,1
21.4709105536,-27.7585406011,0,0
41.4849370254,-74.6237487512,1,0
31.6227766017,-18.4349488229,0,0
6.7082039325,-63.4349488229,0,0
8.0622577483,-60.2551187031,1,0
25.8069758011,-35.537677792,1,0
30.0665927567,3.81407483429,0,0
60.440052945,-16.3360428897,0,0
19.2093727123,51.3401917459,1,1
32.5269119346,-45.0,0,0
18.4390889146,-40.601294645,0,0
53.7401153702,45.0,0,0
17.2046505341,35.537677792,0,0
21.0950231097,31.4295656148,0,1
47.6340214553,-39.0355128987,0,0
72.4016574396,32.5925814726,0,0
62.6418390535,-16.699244234,0,0
61.400325732,37.0565281894,0,0
22.360679775,-10.3048464688,0,0
45.0111097397,1.27303002006,0,0
84.970583145,26.5650511771,0,0
33.8378486314,-55.8403054543,0,0
56.4358042381,29.7448812969,0,0
8.54400374532,20.5560452196,1,1
17.4642491966,-13.2405199152,0,0
29.6816441593,57.3807569288,0,0
56.302753041,-19.7222777644,0,0
11.0453610172,-5.19442890773,1,0
9.05538513814,-6.34019174591,1,0
36.235341864,50.5993393365,0,0
39.0,22.619864948,0,0
20.2484567313,32.905242923,0,0
7.61577310586,-23.1985905136,1,0
8.94427191,-26.5650511771,0,0
34.4093010682,-35.537677792,0,0
60.827625303,-9.46232220803,0,0
8.24621125124,-14.0362434679,0,0
11.401754251,74.7448812969,1,0
58.137767415,26.5650511771,0,0
15.8113883008,55.3048464688,0,0
25.9422435421,27.5528115767,0,0
40.7921561087,11.309932474,0,0
17.691806013,47.2906100426,0,0
63.1347764707,-29.4071890607,0,0
42.201895692,-13.7069610041,0,0
25.9422435421,62.4471884233,0,0
32.5269119346,-45.0,0,0
20.591260282,29.0546040991,0,0
12.0415945788,4.76364169073,0,0
24.0416305603,45.0,0,0
10.4403065089,-73.300755766,0,0
21.5870331449,-13.3924977538,0,0
46.1410879802,60.1010981614,0,0
27.4590604355,-56.8886580396,0,0
40.5215991787,-74.2488263365,0,0
2.0,0.0,0,0
24.5967477525,26.5650511771,0,0
43.8634243989,46.847610266,0,0
54.083269132,3.17983011986,0,0
47.8852795753,-28.7059525434,0,0
28.4253408071,50.7105931375,0,1
53.2353266168,-28.009176708,0,0
23.0217288664,55.6196552762,0,0
53.1413210223,-19.7988763545,0,0
26.2488094968,49.6354634269,0,0
48.8364617883,10.6196552762,0,0
42.1900462195,-58.5704343852,0,0
10.0498756211,-84.2894068625,1,0
13.0384048104,57.5288077092,0,0
42.0475920833,2.72631099391,0,0
29.1204395571,-15.9453959009,0,0
59.6154342432,22.6937949451,0,0
7.81024967591,50.1944289077,1,0
57.2712842531,24.7751405688,0,0
37.483329628,80.7889734592,0,0
7.07106781187,8.13010235416,0,0
10.4403065089,16.699244234,1,0
25.5538646784,59.4207731275,0,0
41.0487515035,2.79270236571,0,0
8.54400374532,20.5560452196,1,0
36.0693775937,-46.1233027141,0,0
14.0,0.0,0,0
4.24264068712,45.0,1,1
68.0073525437,36.0273733851,0,0
33.3766385366,-8.61564818416,0,0
31.7804971641,24.1455419604,0,0
5.09901951359,-78.690067526,1,0
40.8044115262,36.0273733851,0,0
11.1803398875,-26.5650511771,0,0
55.4707129934,33.9765440363,0,0
8.94427191,63.4349488229,0,0
23.3452350599,46.7357045889,0,0
39.2045915678,-37.7468053873,0,0
12.0415945788,-4.76364169073,0,0
29.6141857899,-11.6893691754,0,0
42.7200187266,32.5740571346,0,0
22.2036033112,-35.8376529543,0,0
27.7848879789,-30.2564371635,0,0
58.0086200491,35.8821372462,0,0
53.5350352573,32.7995312726,0,0
25.0,36.8698976458,0,0
13.3416640641,-12.9946167919,0,0
35.2278299076,-6.51980175166,0,0
26.1725046566,-43.451842301,1,0
46.6904701197,-43.2642954111,0,0
33.6005952328,-53.471144633,0,0
16.1245154966,82.8749836511,0,0
36.4005494464,37.1847064532,0,0
18.4390889146,-49.398705355,0,0
26.9072480941,-48.0127875042,0,0
15.2643375225,31.6075022462,1,1
29.0172362571,88.0250659891,0,0
41.8688428309,49.8440003751,0,0
38.6005181312,53.4269690215,0,0
18.3847763109,-45.0,0,0
55.2268050859,-47.9356734464,0,0
50.219518118,35.2724214486,0,0
4.12310562562,75.9637565321,0,0
26.1725046566,46.548157699,1,0
35.77708764,26.5650511771,0,0
29.9666481275,-25.7099537808,0,0
61.9112267687,31.1224701968,0,1
22.360679775,26.5650511771,0,1
62.1691241695,11.1291892896,0,0
24.5153013443,-11.768288932,0,0
32.3882694814,8.88065915052,0,0
54.1294744109,25.1447856307,0,0
44.2944691807,-28.300755766,0,0
54.5893762558,8.42696902148,0,0
13.0384048104,32.4711922908,1,0
24.3310501212,9.46232220803,0,0
11.401754251,-15.2551187031,0,0
26.2488094968,-72.2553283749,0,0
24.8394846967,40.1009075462,0,0
28.231188427,22.9321004376,0,0
66.7083203206,-23.8752808539,0,0
29.7321374946,-19.6538240581,0,1
28.1602556807,16.5043613818,0,0
41.8807831827,-56.6893691754,0,0
17.0293863659,40.2363583093,0,0
52.172789843,-12.1714582086,0,0
42.6380112107,39.2894068625,0,0
13.6014705087,-17.1027289691,0,0
7.07106781187,81.8698976458,0,0
